,contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,optionType,RSI,UpperBand,MiddleBand,LowerBand
1182,JPM240802P00225000,2024-07-30 14:06:37+00:00,225.0,10.1,11.7,12.75,0.0,0.0,30.0,24.0,0.5073291455078125,1.0,REGULAR,USD,P,88.13694328493014,11.097972379801199,5.812000000000067,0.5260276201989349
1183,JPM240802P00227500,2024-07-17 15:12:00+00:00,227.5,11.78,14.15,15.4,0.0,0.0,,0.0,0.6171913281250001,1.0,REGULAR,USD,P,89.83901950963492,13.518881202959875,7.656000000000067,1.7931187970402593
1184,JPM240802P00250000,2024-07-18 19:00:53+00:00,250.0,39.55,35.25,38.2,0.0,0.0,13.0,0.0,1.2783239208984374,1.0,REGULAR,USD,P,97.14103390632111,40.03579495384263,14.666000000000064,-10.703794953842504
1185,BAC240802C00025000,2024-07-09 17:25:41+00:00,25.0,16.75,13.5,17.35,0.0,0.0,2.0,0.0,2.906252734375,1.0,REGULAR,USD,C,59.398758156071366,40.36278248704576,17.116000000000064,-6.130782487045636
1186,BAC240802C00029000,2024-07-09 13:58:12+00:00,29.0,11.4,9.5,13.35,0.0,0.0,,0.0,2.1171922070312497,1.0,REGULAR,USD,C,54.088296428087524,40.017368645403316,17.916000000000064,-4.185368645403187
1187,BAC240802C00030000,2024-07-24 18:54:03+00:00,30.0,12.5,8.5,12.35,0.0,0.0,8.0,8.0,1.9296878515625,1.0,REGULAR,USD,C,54.97952394589149,39.89352208976692,18.396000000000065,-3.101522089766789
1188,BAC240802C00032000,2024-07-26 19:56:36+00:00,32.0,9.6,6.5,8.45,0.0,0.0,1.0,1.0,1.64453302734375,1.0,REGULAR,USD,C,52.107704590678885,40.05664227886257,17.960000000000065,-4.136642278862443
1189,BAC240802C00033000,2024-07-01 18:07:08+00:00,33.0,7.15,6.3,9.4,0.0,0.0,2.0,0.0,2.1210984472656245,1.0,REGULAR,USD,C,49.74370684412505,17.87393462587931,11.480000000000064,5.0860653741208175
1190,BAC240802C00034000,2024-07-29 17:10:17+00:00,34.0,7.05,5.3,7.45,0.0,0.0,2.0,2.0,1.09375453125,1.0,REGULAR,USD,C,49.64470650952435,13.934268994954582,9.540000000000065,5.1457310050455485
1191,BAC240802C00035000,2024-07-30 13:43:13+00:00,35.0,6.55,4.9,6.45,0.0,0.0,1.0,4.0,1.4609401953124999,1.0,REGULAR,USD,C,49.11832964317598,13.034347656715328,8.570000000000064,4.105652343284801
1192,BAC240802C00036000,2024-07-26 18:51:53+00:00,36.0,5.85,4.05,6.2,0.0,0.0,4.0,10.0,1.72265763671875,1.0,REGULAR,USD,C,48.34548449881483,9.773298245375003,7.240000000000064,4.706701754625125
1193,BAC240802C00036500,2024-07-29 14:39:07+00:00,36.5,4.8,3.5,4.9,0.0,0.0,24.0,21.0,1.1796916015624999,1.0,REGULAR,USD,C,47.14714403033655,8.02310068556595,6.280000000000064,4.536899314434178
1194,BAC240802C00037000,2024-07-29 19:08:10+00:00,37.0,4.15,2.87,4.85,0.0,0.0,12.0,37.0,1.2324257128906249,1.0,REGULAR,USD,C,46.38071752951154,7.829976744065119,5.680000000000064,3.530023255935008
1195,BAC240802C00037500,2024-07-30 18:25:10+00:00,37.5,3.5,2.71,2.98,0.0,0.0,16.0,24.0,0.7187528125,1.0,REGULAR,USD,C,45.58272271589573,7.185039503038537,4.970000000000064,2.754960496961591
1196,BAC240802C00038000,2024-07-31 17:28:19+00:00,38.0,2.86,1.91,2.66,-0.6700001,-18.980173,9.0,27.0,0.8164080859374999,1.0,REGULAR,USD,C,44.766022971567985,6.3038069408179815,4.232000000000063,2.160193059182145
1197,BAC240802C00038500,2024-07-30 16:21:38+00:00,38.5,2.83,1.4,1.99,0.0,0.0,1.0,0.0,0.5390671093750001,1.0,REGULAR,USD,C,44.725570597828344,5.148284183967527,3.628000000000063,2.1077158160325995
1198,BAC240802C00039000,2024-07-31 19:45:11+00:00,39.0,1.54,1.19,1.5,-0.38,-19.791668,36.0,261.0,0.44922425781249997,1.0,REGULAR,USD,C,42.92917818789726,4.707986143138035,2.976000000000063,1.2440138568620915
1199,BAC240802C00039500,2024-07-31 19:52:09+00:00,39.5,1.05,0.88,1.05,-0.48000002,-31.37255,41.0,2134.0,0.38281867187499996,1.0,REGULAR,USD,C,42.235254850206275,4.180043859127979,2.356000000000063,0.5319561408721469
1200,BAC240802C00040000,2024-07-31 19:59:48+00:00,40.0,0.55,0.54,0.58,-0.84999996,-60.714287,552.0,1426.0,0.27930408203124996,1.0,REGULAR,USD,C,41.498121659849396,3.636041710770855,1.7660000000000633,-0.10404171077072855
1201,BAC240802C00040500,2024-07-31 19:59:45+00:00,40.5,0.3,0.28,0.3,-0.59999996,-66.666664,8019.0,2175.0,0.26563234375,0.0,REGULAR,USD,C,41.111762131859145,3.045741052725822,1.2540000000000633,-0.5377410527256954
1202,BAC240802C00041000,2024-07-31 19:59:59+00:00,41.0,0.14,0.12,0.14,-0.5,-78.125,8863.0,3931.0,0.266608896484375,0.0,REGULAR,USD,C,40.84963257147018,1.7447545868783343,0.7160000000000634,-0.3127545868782077
1203,BAC240802C00041500,2024-07-31 19:58:59+00:00,41.5,0.06,0.05,0.06,-0.32,-84.210526,10452.0,3933.0,0.273444765625,0.0,REGULAR,USD,C,40.70986569340523,1.1334143256364586,0.4200000000000633,-0.29341432563633196
1204,BAC240802C00042000,2024-07-31 19:56:18+00:00,42.0,0.02,0.02,0.03,-0.19,-90.4762,8692.0,6442.0,0.29688203124999996,0.0,REGULAR,USD,C,40.63500202857615,0.6009056732892215,0.21400000000006333,-0.1729056732890948
1205,BAC240802C00042500,2024-07-31 19:59:25+00:00,42.5,0.01,0.01,0.02,-0.09,-90.0,3166.0,6511.0,0.3320379296875,0.0,REGULAR,USD,C,40.61489344760994,0.3205134028992563,0.10600000000006334,-0.10851340289912963
1206,BAC240802C00043000,2024-07-31 19:56:18+00:00,43.0,0.01,0.0,0.01,-0.03,-75.0,1212.0,12094.0,0.3437565625,0.0,REGULAR,USD,C,40.61489344760994,0.14711609366512293,0.04800000000006334,-0.051116093664996254
1207,BAC240802C00043500,2024-07-31 19:59:26+00:00,43.5,0.01,0.01,0.02,0.0,0.0,532.0,7871.0,0.445318046875,0.0,REGULAR,USD,C,40.61489344760994,0.06078143916152355,0.022000000000063333,-0.01678143916139688
1208,BAC240802C00044000,2024-07-31 17:23:27+00:00,44.0,0.01,0.0,0.01,-0.01,-50.0,158.0,3705.0,0.45313046875,0.0,REGULAR,USD,C,40.61489344760993,0.020000001465007383,0.012000000000063333,0.003999998535119285
1209,BAC240802C00044500,2024-07-31 14:07:29+00:00,44.5,0.01,0.0,0.01,0.0,0.0,2.0,921.0,0.500005,0.0,REGULAR,USD,C,40.61489344760994,0.010000000000063335,0.010000000000063335,0.010000000000063335
1210,BAC240802C00045000,2024-07-31 15:58:57+00:00,45.0,0.01,0.0,0.01,0.0,0.0,31.0,2296.0,0.500005,0.0,REGULAR,USD,C,40.61489344760993,0.010000000000063335,0.010000000000063335,0.010000000000063335
1211,BAC240802C00045500,2024-07-29 13:30:17+00:00,45.5,0.01,0.0,0.01,0.0,0.0,8.0,1019.0,0.5468795312500001,0.0,REGULAR,USD,C,40.61489344760993,0.010000000000063335,0.010000000000063335,0.010000000000063335
1212,BAC240802C00046000,2024-07-30 13:43:16+00:00,46.0,0.01,0.0,0.01,0.0,0.0,8.0,2614.0,0.5937540625000001,0.0,REGULAR,USD,C,40.61489344760994,0.010000000000063335,0.010000000000063335,0.010000000000063335
1213,BAC240802C00046500,2024-07-30 19:09:08+00:00,46.5,0.03,0.0,0.38,0.0,0.0,1.0,7.0,1.171879140625,0.0,REGULAR,USD,C,40.721035921734625,0.03000000073250374,0.014000000000063333,-0.002000000732377074
1214,BAC240802C00047000,2024-07-29 15:32:51+00:00,47.0,0.01,0.0,0.01,0.0,0.0,2.0,506.0,0.6562534375000001,0.0,REGULAR,USD,C,40.64280471661619,0.03000000073250374,0.014000000000063333,-0.002000000732377074
1215,BAC240802C00048000,2024-07-23 14:19:28+00:00,48.0,0.01,0.0,0.01,0.0,0.0,77.0,143.0,0.7500025,0.0,REGULAR,USD,C,40.64280471661619,0.03000000073250374,0.014000000000063333,-0.002000000732377074
1216,BAC240802C00049000,2024-07-22 17:58:43+00:00,49.0,0.01,0.0,0.62,0.0,0.0,40.0,108.0,1.6660172949218752,0.0,REGULAR,USD,C,40.6428047166162,0.03000000073250374,0.014000000000063333,-0.002000000732377074
1217,BAC240802C00050000,2024-07-24 18:24:46+00:00,50.0,0.01,0.0,0.01,0.0,0.0,1.0,214.0,0.9062509375,0.0,REGULAR,USD,C,40.64280471661619,0.03000000073250374,0.014000000000063333,-0.002000000732377074
1218,BAC240802C00051000,2024-07-18 19:54:09+00:00,51.0,0.01,0.0,0.01,0.0,0.0,18.0,23.0,0.9687503125,0.0,REGULAR,USD,C,40.64280471661619,0.010000000000063335,0.010000000000063335,0.010000000000063335
1219,BAC240802C00052000,2024-07-22 17:23:49+00:00,52.0,0.02,0.0,0.02,0.0,0.0,1.0,18.0,1.125004375,0.0,REGULAR,USD,C,40.72528006042385,0.020000001465007376,0.012000000000063335,0.003999998535119294
1220,BAC240802C00053000,2024-07-18 19:51:23+00:00,53.0,0.02,0.0,0.02,0.0,0.0,4.0,4.0,1.21875390625,0.0,REGULAR,USD,C,40.72528006042385,0.02379796016726618,0.014000000000063333,0.004202039832860487
1221,BAC240802C00054000,2024-07-18 14:07:32+00:00,54.0,0.01,0.0,0.02,0.0,0.0,1.0,1.0,1.2812535937499998,0.0,REGULAR,USD,C,40.65975839566126,0.02379796016726618,0.014000000000063333,0.004202039832860487
1222,BAC240802P00025000,2024-07-23 17:18:08+00:00,25.0,0.01,0.0,0.01,0.0,0.0,,1.0,1.9375003125,0.0,REGULAR,USD,P,40.65975839566126,0.02379796016726618,0.014000000000063333,0.004202039832860487
1223,BAC240802P00030000,2024-07-17 17:38:46+00:00,30.0,0.01,0.0,0.02,0.0,0.0,30.0,103.0,1.3437532812499997,0.0,REGULAR,USD,P,40.65975839566126,0.02379796016726618,0.014000000000063333,0.004202039832860487
1224,BAC240802P00031000,2024-06-24 16:57:40+00:00,31.0,0.03,0.0,0.07,0.0,0.0,,1.0,1.421877890625,0.0,REGULAR,USD,P,40.89728503320331,0.032000000732472084,0.01600000000006333,-7.323454204177793e-10
1225,BAC240802P00032000,2024-07-11 16:51:01+00:00,32.0,0.01,0.0,0.0,0.0,0.0,10.0,61.0,0.500005,0.0,REGULAR,USD,P,40.72174584602164,0.03000000073250375,0.014000000000063332,-0.002000000732377086
1226,BAC240802P00033000,2024-07-22 18:27:58+00:00,33.0,0.01,0.0,1.66,0.0,0.0,1.0,272.0,2.4726600683593754,0.0,REGULAR,USD,P,40.72174584602164,0.03000000073250375,0.014000000000063332,-0.002000000732377086
1227,BAC240802P00034000,2024-07-23 13:41:19+00:00,34.0,0.02,0.0,0.02,0.0,0.0,3.0,484.0,0.8125018749999999,0.0,REGULAR,USD,P,40.868921094945996,0.032000000732472084,0.01600000000006333,-7.323454204177793e-10
1228,BAC240802P00035000,2024-07-29 13:30:10+00:00,35.0,0.02,0.0,0.01,0.0,0.0,2.0,1107.0,0.6250037500000001,0.0,REGULAR,USD,P,40.868921094946,0.03296663033010312,0.018000000000063333,0.0030333696700235446
1229,BAC240802P00036000,2024-07-30 13:38:13+00:00,36.0,0.01,0.0,0.01,0.0,0.0,20.0,2341.0,0.5312546875,0.0,REGULAR,USD,P,40.7515791765274,0.02379796016726619,0.014000000000063332,0.004202039832860473
1230,BAC240802P00036500,2024-07-30 17:28:50+00:00,36.5,0.01,0.0,0.01,0.0,0.0,1.0,1351.0,0.51562984375,0.0,REGULAR,USD,P,40.7515791765274,0.02379796016726619,0.014000000000063332,0.004202039832860473
1231,BAC240802P00037000,2024-07-29 18:43:22+00:00,37.0,0.02,0.0,0.02,0.01,100.0,1.0,1206.0,0.500005,0.0,REGULAR,USD,P,40.94821489471927,0.02579796016721447,0.01600000000006333,0.0062020398329121935
1232,BAC240802P00037500,2024-07-31 19:27:42+00:00,37.5,0.01,0.0,0.01,0.0,0.0,1353.0,62.0,0.39063109375,0.0,REGULAR,USD,P,40.802381888318145,0.023797960167266208,0.014000000000063328,0.0042020398328604484
1233,BAC240802P00038000,2024-07-31 19:38:03+00:00,38.0,0.01,0.0,0.02,-0.01,-50.0,2067.0,1148.0,0.367193828125,0.0,REGULAR,USD,P,40.80238188831814,0.020000001465007418,0.012000000000063328,0.003999998535119238
1234,BAC240802P00038500,2024-07-31 19:27:06+00:00,38.5,0.03,0.02,0.03,0.01,50.0,3552.0,1859.0,0.3242255078124999,0.0,REGULAR,USD,P,41.28739288242065,0.03200000073247209,0.016000000000063328,-7.323454342955671e-10
1235,BAC240802P00039000,2024-07-31 19:58:22+00:00,39.0,0.06,0.05,0.06,0.02,50.0,8266.0,1132.0,0.3007882421875,0.0,REGULAR,USD,P,42.054303029189676,0.06309447429788853,0.026000000000063327,-0.011094474297761885
1236,BAC240802P00039500,2024-07-31 19:59:07+00:00,39.5,0.12,0.11,0.13,0.08,200.0,847.0,480.0,0.28711650390624993,0.0,REGULAR,USD,P,43.63992395175773,0.12855906990411375,0.046000000000063324,-0.03655906990398709
1237,BAC240802P00040000,2024-07-31 19:59:29+00:00,40.0,0.24,0.23,0.25,0.16,200.0,2556.0,2230.0,0.26563234375,0.0,REGULAR,USD,P,46.77677599267847,0.25760193242658597,0.09200000000006332,-0.07360193242645931
1238,BAC240802P00040500,2024-07-31 19:59:48+00:00,40.5,0.45,0.4,0.48,0.27999997,164.70584,3408.0,1925.0,0.257819921875,1.0,REGULAR,USD,P,51.82950814588069,0.48594117085379784,0.1800000000000633,-0.12594117085367126
1239,BAC240802P00041000,2024-07-31 19:59:38+00:00,41.0,0.79,0.77,0.85,0.48000002,154.83871,3749.0,2763.0,0.28321029296874994,1.0,REGULAR,USD,P,58.670641663900824,0.8619660366696569,0.3320000000000633,-0.19796603666953033
1240,BAC240802P00041500,2024-07-31 19:58:45+00:00,41.5,1.2,1.18,1.3,0.66,122.22221,820.0,2425.0,0.3320379296875,1.0,REGULAR,USD,P,65.10618304745111,1.345162403597664,0.5600000000000633,-0.22516240359753725
1241,BAC240802P00042000,2024-07-31 19:58:27+00:00,42.0,1.7,1.55,1.81,0.8000001,88.8889,287.0,5333.0,0.42969320312500003,1.0,REGULAR,USD,P,71.03049965936292,1.9256932885482003,0.8760000000000632,-0.17369328854807398
1242,BAC240802P00042500,2024-07-31 19:49:29+00:00,42.5,2.13,1.99,2.29,0.8700001,69.04763,101.0,1747.0,0.48438015625,1.0,REGULAR,USD,P,74.9668082849712,2.46426278139211,1.254000000000063,0.04373721860801627
1243,BAC240802P00043000,2024-07-31 19:59:19+00:00,43.0,2.51,2.69,2.8,0.72,40.223465,180.0,1788.0,0.5722699023437501,1.0,REGULAR,USD,P,77.8332901485013,2.9031968315602654,1.666000000000063,0.4288031684398603
1244,BAC240802P00043500,2024-07-31 19:59:56+00:00,43.5,3.2,3.1,3.3,0.9000001,39.13044,20.0,377.0,0.6445348046875,1.0,REGULAR,USD,P,81.88868491616084,3.515473582934068,2.1480000000000627,0.7805264170660571
1245,BAC240802P00044000,2024-07-30 17:28:00+00:00,44.0,3.1,2.92,3.85,0.099999905,3.3333302,1.0,59.0,0.789064609375,1.0,REGULAR,USD,P,79.6153455275709,3.667501645467138,2.528000000000063,1.388498354532988
1246,BAC240802P00044500,2024-07-29 14:02:55+00:00,44.5,3.05,2.53,5.0,0.0,0.0,2.0,8.0,1.5214867675781247,1.0,REGULAR,USD,P,78.44275094470082,3.6204256805463557,2.798000000000063,1.9755743194537705
1247,BAC240802P00045000,2024-07-31 18:10:00+00:00,45.0,4.25,4.55,4.85,0.25,6.25,6.0,6.0,0.5468795312500001,1.0,REGULAR,USD,P,84.38636942021783,4.356435542471216,3.222000000000063,2.0875644575289103
1248,BAC240802P00046000,2024-07-31 17:28:21+00:00,46.0,5.15,4.75,6.75,0.4500003,9.574475,5.0,5.0,0.851563984375,1.0,REGULAR,USD,P,87.23011381541082,5.40529453573126,3.750000000000063,2.094705464268866
1249,BAC240802P00047000,2024-07-23 14:53:54+00:00,47.0,4.46,6.6,6.8,0.0,0.0,1.0,0.0,0.73437765625,1.0,REGULAR,USD,P,75.82749441096328,5.629041486877829,4.002000000000064,2.3749585131222988
1250,XOM240802C00065000,2024-07-16 17:30:46+00:00,65.0,50.93,52.9,55.05,0.0,0.0,2.0,4.0,3.636719658203125,1.0,REGULAR,USD,C,97.69364632497465,50.95453105063401,13.568000000000064,-23.818531050633887
1251,XOM240802C00085000,2024-06-27 17:39:11+00:00,85.0,30.0,30.6,33.45,0.0,0.0,,3.0,1.0000000000000003e-05,1.0,REGULAR,USD,C,67.90104671583475,56.49531668619934,18.958000000000062,-18.579316686199213
1252,XOM240802C00095000,2024-07-29 19:47:04+00:00,95.0,21.45,22.15,25.4,0.0,0.0,10.0,5.0,1.3574250878906249,1.0,REGULAR,USD,C,59.8690093169139,56.94685792613146,22.398000000000064,-12.150857926131327
1253,XOM240802C00097000,2024-06-27 18:12:23+00:00,97.0,18.11,18.6,22.3,0.0,0.0,,1.0,1.6787125439453123,1.0,REGULAR,USD,C,57.03092867229371,55.70586690946578,24.990000000000062,-5.725866909465655
1254,XOM240802C00099000,2024-06-14 13:57:16+00:00,99.0,10.7,12.55,16.55,0.0,0.0,4.0,2.0,1.0000000000000003e-05,1.0,REGULAR,USD,C,51.22872905361867,53.8679298587603,26.238000000000063,-1.3919298587601716
1255,XOM240802C00100000,2024-06-26 16:50:04+00:00,100.0,14.94,15.6,19.25,0.0,0.0,,3.0,1.453127734375,1.0,REGULAR,USD,C,54.10593582178239,32.09864311481158,19.04000000000006,5.981356885188536
1256,XOM240802C00104000,2024-06-27 13:41:59+00:00,104.0,11.5,11.65,14.9,0.0,0.0,1.0,1.0,0.98437515625,1.0,REGULAR,USD,C,51.45376537575127,23.41168879479487,15.34000000000006,7.268311205205249
1257,XOM240802C00105000,2024-07-25 18:48:20+00:00,105.0,12.4,12.75,15.7,0.0,0.0,1.0,9.0,1.119145029296875,1.0,REGULAR,USD,C,52.11510389393585,18.924159804827585,13.530000000000062,8.135840195172538
1258,XOM240802C00106000,2024-07-25 18:01:36+00:00,106.0,11.3,11.7,14.25,0.0,0.0,4.0,18.0,0.91992267578125,1.0,REGULAR,USD,C,51.19709176700853,15.146923295423708,12.16800000000006,9.189076704576411
1259,XOM240802C00107000,2024-07-15 15:03:54+00:00,107.0,8.85,10.65,13.55,0.0,0.0,4.0,23.0,0.929688203125,1.0,REGULAR,USD,C,49.12162575854823,15.723514488575777,11.79800000000006,7.872485511424344
1260,XOM240802C00108000,2024-07-30 15:23:56+00:00,108.0,9.53,9.55,12.5,0.0,0.0,2.0,23.0,0.8291032714843749,1.0,REGULAR,USD,C,49.73074219424536,13.351165269962888,10.716000000000061,8.080834730037235
1261,XOM240802C00109000,2024-07-30 19:04:04+00:00,109.0,9.2,8.7,10.3,0.0,0.0,6.0,64.0,0.893555751953125,1.0,REGULAR,USD,C,49.42151841220053,12.984475031958116,10.25600000000006,7.527524968042004
1262,XOM240802C00110000,2024-07-31 19:05:32+00:00,110.0,9.6,8.05,10.25,1.8000002,23.076925,10.0,629.0,0.764650791015625,1.0,REGULAR,USD,C,49.82874269429328,11.386282816578047,9.69600000000006,8.005717183422073
1263,XOM240802C00111000,2024-07-31 17:57:02+00:00,111.0,8.42,6.3,8.25,1.2200003,16.944448,53.0,151.0,0.7402369726562499,1.0,REGULAR,USD,C,48.58598742888391,9.999909086223782,9.120000000000061,8.24009091377634
1264,XOM240802C00112000,2024-07-31 15:54:56+00:00,112.0,7.59,5.7,7.9,3.19,72.5,3.0,197.0,0.8906260937499999,1.0,REGULAR,USD,C,47.685102804804245,10.395947643088387,8.86800000000006,7.340052356911733
1265,XOM240802C00113000,2024-07-31 19:46:54+00:00,113.0,6.7,5.05,6.95,1.02,17.957747,16.0,169.0,0.5097705273437501,1.0,REGULAR,USD,C,46.68547907181577,10.41453023647469,8.30200000000006,6.18946976352543
1266,XOM240802C00114000,2024-07-31 19:19:34+00:00,114.0,5.4,3.8,6.05,0.5500002,11.34021,372.0,900.0,0.773439765625,1.0,REGULAR,USD,C,45.195144940007026,10.413331398501445,7.54200000000006,4.670668601498676
1267,XOM240802C00115000,2024-07-31 19:53:24+00:00,115.0,4.42,3.8,5.0,0.52,13.333333,446.0,1195.0,0.5073291455078125,1.0,REGULAR,USD,C,44.05345234729335,9.39746606413092,6.50600000000006,3.6145339358691984
1268,XOM240802C00116000,2024-07-31 19:49:03+00:00,116.0,3.15,2.82,3.2,0.1500001,5.0000033,511.0,2705.0,0.372076591796875,1.0,REGULAR,USD,C,42.553241248681346,8.613705868676167,5.4520000000000595,2.290294131323952
1269,XOM240802C00117000,2024-07-31 19:46:54+00:00,117.0,2.5,2.19,2.56,0.28999996,13.12217,212.0,1904.0,0.3857483300781249,1.0,REGULAR,USD,C,41.76922836967254,7.461490049533071,4.43400000000006,1.406509950467048
1270,XOM240802C00118000,2024-07-31 19:58:50+00:00,118.0,1.83,1.72,1.82,0.21000004,12.962965,1581.0,3328.0,0.35205726074218746,1.0,REGULAR,USD,C,40.932083666018464,6.046085845447168,3.460000000000059,0.8739141545529505
1271,XOM240802C00119000,2024-07-31 19:59:11+00:00,119.0,1.35,1.13,1.51,0.21000004,18.421057,2332.0,4237.0,0.397466962890625,0.0,REGULAR,USD,C,40.30878682328765,4.798078210871877,2.650000000000059,0.5019217891282417
1272,XOM240802C00120000,2024-07-31 19:59:52+00:00,120.0,0.87,0.8,0.86,0.100000024,12.987016,5125.0,3188.0,0.33789724609375,0.0,REGULAR,USD,C,39.658430628376586,3.560567801735797,1.9400000000000588,0.31943219826432045
1273,XOM240802C00121000,2024-07-31 19:59:43+00:00,121.0,0.52,0.46,0.54,0.049999982,10.638294,1370.0,2063.0,0.331061376953125,0.0,REGULAR,USD,C,39.16226029458723,2.8144913423591795,1.4140000000000588,0.013508657640938226
1274,XOM240802C00122000,2024-07-31 19:58:39+00:00,122.0,0.31,0.25,0.43,0.030000001,10.714286,1036.0,1677.0,0.36426416992187505,0.0,REGULAR,USD,C,38.848207839964935,2.083039294706014,0.9760000000000586,-0.13103929470589692
1275,XOM240802C00123000,2024-07-31 19:56:55+00:00,123.0,0.17,0.0,0.17,0.010000005,6.2500033,824.0,3495.0,0.31836619140624994,0.0,REGULAR,USD,C,38.625822778561826,1.4930559463447117,0.6440000000000585,-0.20505594634459468
1276,XOM240802C00124000,2024-07-31 19:59:26+00:00,124.0,0.09,0.06,0.18,0.0,0.0,2584.0,1899.0,0.37305314453125,0.0,REGULAR,USD,C,38.49023149261404,0.9520571399628772,0.3920000000000586,-0.16805713996276012
1277,XOM240802C00125000,2024-07-31 19:56:55+00:00,125.0,0.06,0.05,0.15,-0.010000002,-14.285716,607.0,649.0,0.40332627929687503,0.0,REGULAR,USD,C,38.435742940570016,0.5677573093560637,0.2300000000000586,-0.10775730935594652
1278,XOM240802C00126000,2024-07-31 18:04:16+00:00,126.0,0.04,0.03,0.1,0.0,0.0,181.0,128.0,0.41211525390625,0.0,REGULAR,USD,C,38.3967179979947,0.33101776575597497,0.1340000000000586,-0.0630177657558578
1279,XOM240802C00127000,2024-07-31 16:38:12+00:00,127.0,0.02,0.01,0.04,0.0,0.0,47.0,126.0,0.38477177734374995,0.0,REGULAR,USD,C,38.35477966457538,0.1807664069417894,0.0760000000000586,-0.02876640694167218
1280,XOM240802C00128000,2024-07-30 17:16:54+00:00,128.0,0.03,0.0,0.55,0.0,0.0,2.0,11.0,0.6181678808593751,0.0,REGULAR,USD,C,38.39101362580223,0.09763869482066662,0.04800000000005861,-0.0016386948205494023
1281,XOM240802C00129000,2024-07-30 16:53:09+00:00,129.0,0.02,0.0,1.28,0.0,0.0,15.0,105.0,0.8398453515625,0.0,REGULAR,USD,C,38.36672763375481,0.06393325948679043,0.03400000000005861,0.004066740513326787
1282,XOM240802C00130000,2024-07-31 19:56:55+00:00,130.0,0.02,0.01,0.03,0.01,100.0,44.0,576.0,0.4726615234375,0.0,REGULAR,USD,C,38.36672763375481,0.04200000073455148,0.026000000000058605,0.009999999265565732
1283,XOM240802C00135000,2024-07-29 13:45:20+00:00,135.0,0.01,0.0,1.06,0.0,0.0,3.0,211.0,1.0771530517578127,0.0,REGULAR,USD,C,38.33860008493238,0.032649111569911474,0.020000000000058603,0.007350888430205732
1284,XOM240802C00140000,2024-07-26 19:53:12+00:00,140.0,0.01,0.0,0.82,0.0,0.0,2.0,7.0,1.2158242333984375,0.0,REGULAR,USD,C,38.33860008493238,0.03296663033248559,0.0180000000000586,0.0030333696676316108
1285,XOM240802P00065000,2024-07-22 19:38:22+00:00,65.0,0.01,0.0,0.01,0.0,0.0,,23.0,2.1250046874999997,0.0,REGULAR,USD,P,38.33860008493238,0.023797960170900245,0.0140000000000586,0.004202039829216955
1286,XOM240802P00075000,2024-07-25 14:03:56+00:00,75.0,0.67,0.0,0.01,0.0,0.0,2.0,2.0,1.6875015625,0.0,REGULAR,USD,P,41.85262798471027,0.6700570311511007,0.1440000000000586,-0.38205703115098344
1287,XOM240802P00080000,2024-07-23 18:08:19+00:00,80.0,0.02,0.0,0.01,0.0,0.0,7.0,8.0,1.4375028125,0.0,REGULAR,USD,P,39.46711745704858,0.6700570311511007,0.1440000000000586,-0.38205703115098344
1288,XOM240802P00085000,2024-07-18 14:35:22+00:00,85.0,0.01,0.0,0.68,0.0,0.0,1.0,1.0,2.138676528320312,0.0,REGULAR,USD,P,39.42988210968333,0.6700570311511007,0.1440000000000586,-0.38205703115098344
1289,XOM240802P00090000,2024-07-15 18:08:31+00:00,90.0,0.02,0.0,0.02,0.0,0.0,5.0,5.0,1.125004375,0.0,REGULAR,USD,P,39.4913604413413,0.6700763303408284,0.1460000000000586,-0.3780763303407111
1290,XOM240802P00095000,2024-07-29 14:14:18+00:00,95.0,0.01,0.0,0.02,0.0,0.0,34.0,101.0,0.9062509375,0.0,REGULAR,USD,P,39.44824071682497,0.6700763303408284,0.1460000000000586,-0.3780763303407111
1291,XOM240802P00097000,2024-07-30 13:59:27+00:00,97.0,0.01,0.0,0.92,0.0,0.0,51.0,150.0,1.5078149609375,0.0,REGULAR,USD,P,39.44824071682497,0.02379796017090161,0.014000000000058608,0.004202039829215607
1292,XOM240802P00098000,2024-07-31 16:52:59+00:00,98.0,0.01,0.0,0.02,0.0,0.0,58.0,407.0,0.79687703125,0.0,REGULAR,USD,P,39.44824071682497,0.02000000146945621,0.012000000000058606,0.003999998530661002
1293,XOM240802P00099000,2024-07-31 18:28:29+00:00,99.0,0.01,0.0,0.5,-0.01,-50.0,51.0,35.0,1.2128945605468748,0.0,REGULAR,USD,P,39.44824071682497,0.02000000146945621,0.012000000000058606,0.003999998530661002
1294,XOM240802P00100000,2024-07-31 17:50:31+00:00,100.0,0.01,0.0,0.02,-0.01,-50.0,26.0,949.0,0.7187528125,0.0,REGULAR,USD,P,39.44824071682497,0.010000000000058608,0.010000000000058608,0.010000000000058608
1295,XOM240802P00101000,2024-07-31 17:55:24+00:00,101.0,0.01,0.0,0.5,-0.02,-66.66667,30.0,197.0,1.1015669921875002,0.0,REGULAR,USD,P,39.44824071682497,0.010000000000058608,0.010000000000058608,0.010000000000058608
1296,XOM240802P00102000,2024-07-23 19:23:52+00:00,102.0,0.04,0.01,0.03,0.0,0.0,7.0,308.0,0.6953155468750001,0.0,REGULAR,USD,P,39.7560746555382,0.04000000048981878,0.016000000000058606,-0.00800000048970156
